Shipment_ID,Batch_ID,Drug_ID,Drug_Name,Supplier_ID,Origin_Hub,Destination_Hub,Current_Latitude,Current_Longitude,Internal_Temperature_C,Temperature_Alert,Humidity_Level_pct,Humidity_Alert,Vibration_Alert,GPS_Speed_kmh,Battery_Level_pct,Signal_Strength_dBm,Timestamp,Transit_Status,Expected_Delivery,SLA_Breach
SHP000107,BAT000107,DRG0107,Empagliflozin 10mg,SUP008,Hyderabad Depot,Jaipur Depot,23.545019,76.760477,19.2,Normal,38.7,Normal,Normal,89.8,93,-82,2026-05-16 02:20:36,In Transit,2026-05-18,On Track
SHP000108,BAT000108,DRG0108,Empagliflozin 25mg,SUP011,Delhi Cold Hub,Ahmedabad Hub,24.352915,73.656751,22.2,Normal,45.8,Normal,ALERT: Severe,70.6,67,-89,2026-05-15 14:37:36,At Checkpoint,2026-05-18,On Track
SHP000109,BAT000109,DRG0109,Dapagliflozin 10mg,SUP008,Bengaluru Pharma Hub,Mumbai Warehouse,14.418013,76.419444,21.7,Normal,81.1,High Humidity Alert,Normal,65.1,48,-74,2026-05-16 04:53:36,In Transit,2026-05-18,On Track
SHP000110,BAT000110,DRG0110,Canagliflozin 100mg,SUP005,Pune Distribution,Delhi Cold Hub,19.858234,74.337205,28.3,Normal,77.5,High Humidity Alert,Minor,63.6,70,-98,2026-05-15 19:27:36,At Checkpoint,2026-05-21,On Track
SHP000111,BAT000111,DRG0111,Pioglitazone 15mg,SUP002,Ahmedabad Hub,Mumbai Warehouse,20.823728,72.772128,25.3,Normal,81.9,High Humidity Alert,Normal,63.5,90,-91,2026-05-16 00:17:36,In Transit,2026-05-21,On Track
SHP000112,BAT000112,DRG0112,Pioglitazone 30mg,SUP010,Kolkata Cold Chain,Lucknow Store,23.475652,86.765912,18.6,Normal,41.3,Normal,Normal,17.1,72,-100,2026-05-15 07:51:36,Delayed,2026-05-18,Breached
SHP000113,BAT000113,DRG0113,Acarbose 50mg,SUP016,Hyderabad Depot,Lucknow Store,20.297661,79.225725,19.3,Normal,46.6,Normal,ALERT: Severe,40.6,94,-84,2026-05-15 13:31:36,Delayed,2026-05-26,On Track
SHP000114,BAT000114,DRG0114,Insulin Glargine 100U/mL,SUP006,Kolkata Cold Chain,Jaipur Depot,26.133087,77.939439,6.2,Normal,69.1,Normal,Normal,51.2,55,-86,2026-05-15 10:51:36,In Transit,2026-05-18,On Track
SHP000115,BAT000115,DRG0115,Insulin Lispro 100U/mL,SUP016,Delhi Cold Hub,Ahmedabad Hub,26.142609,75.173598,1.3,Normal,41.4,Normal,Normal,5.3,49,-76,2026-05-15 18:14:36,In Transit,2026-05-18,On Track
SHP000116,BAT000116,DRG0116,Insulin Aspart 100U/mL,SUP017,Bengaluru Pharma Hub,Jaipur Depot,21.446578,76.482131,7.0,Normal,70.1,Normal,Normal,17.9,37,-77,2026-05-16 01:31:36,At Checkpoint,2026-05-19,On Track
SHP000117,BAT000117,DRG0117,Insulin Regular 40U/mL,SUP007,Mumbai Warehouse,Bengaluru Pharma Hub,18.959873,72.961672,10.2,CRITICAL TEMP EXCURSION,30.5,Normal,Normal,19.8,52,-84,2026-05-15 14:45:36,Delivered,2026-05-17,On Track
SHP000118,BAT000118,DRG0118,Insulin NPH 100U/mL,SUP019,Delhi Cold Hub,Kolkata Cold Chain,23.86819,85.978359,4.4,Normal,72.7,Normal,Minor,54.9,60,-95,2026-05-16 04:48:36,In Transit,2026-05-20,On Track
SHP000119,BAT000119,DRG0119,Liraglutide 6mg/mL,SUP014,Pune Distribution,Hyderabad Depot,18.500917,74.083516,5.7,Normal,72.3,Normal,Normal,15.4,23,-97,2026-05-15 21:30:36,Delayed,2026-05-18,Breached
SHP000120,BAT000120,DRG0120,Dulaglutide 1.5mg/0.5mL,SUP013,Jaipur Depot,Chennai Port,20.616792,77.872682,7.4,Normal,80.4,High Humidity Alert,Normal,8.2,40,-100,2026-05-15 08:09:36,In Transit,2026-05-20,On Track
SHP000121,BAT000121,DRG0121,Atorvastatin 10mg,SUP018,Mumbai Warehouse,Pune Distribution,19.074936,72.957183,21.1,Normal,78.6,High Humidity Alert,Normal,65.7,33,-57,2026-05-15 14:29:36,Delayed,2026-05-26,On Track
SHP000122,BAT000122,DRG0122,Atorvastatin 20mg,SUP002,Pune Distribution,Chennai Port,16.281857,76.544823,20.2,Normal,44.5,Normal,Normal,32.4,89,-96,2026-05-15 12:25:36,Delivered,2026-05-18,On Track
SHP000123,BAT000123,DRG0123,Atorvastatin 40mg,SUP020,Ahmedabad Hub,Bengaluru Pharma Hub,19.647658,74.233077,25.2,Normal,74.1,Normal,Minor,70.4,63,-86,2026-05-15 17:17:36,At Checkpoint,2026-05-20,On Track
SHP000124,BAT000124,DRG0124,Atorvastatin 80mg,SUP013,Chennai Port,Jaipur Depot,23.069925,76.996289,20.3,Normal,61.5,Normal,Normal,71.5,32,-102,2026-05-16 03:51:36,In Transit,2026-05-16,On Track
SHP000125,BAT000125,DRG0125,Rosuvastatin 5mg,SUP005,Delhi Cold Hub,Jaipur Depot,27.836152,76.531589,26.3,Normal,52.9,Normal,ALERT: Severe,55.3,29,-81,2026-05-16 05:03:36,Delivered,2026-05-20,On Track
SHP000126,BAT000126,DRG0126,Rosuvastatin 10mg,SUP018,Mumbai Warehouse,Hyderabad Depot,18.049587,76.24214,21.0,Normal,49.5,Normal,Minor,28.7,34,-79,2026-05-16 03:16:36,In Transit,2026-05-18,On Track
SHP000127,BAT000127,DRG0127,Rosuvastatin 20mg,SUP018,Bengaluru Pharma Hub,Ahmedabad Hub,22.498026,72.820913,20.2,Normal,31.2,Normal,Normal,13.5,34,-86,2026-05-16 00:44:36,Delivered,2026-05-26,On Track
SHP000128,BAT000128,DRG0128,Simvastatin 10mg,SUP008,Pune Distribution,Chennai Port,15.320766,77.683032,20.3,Normal,70.5,Normal,ALERT: Severe,48.6,45,-98,2026-05-15 20:51:36,In Transit,2026-05-20,On Track
SHP000129,BAT000129,DRG0129,Simvastatin 20mg,SUP016,Ahmedabad Hub,Mumbai Warehouse,21.853932,72.664649,29.1,WARNING: Near Limit,30.6,Normal,Normal,1.9,41,-110,2026-05-15 17:58:36,At Checkpoint,2026-05-26,On Track
SHP000130,BAT000130,DRG0130,Aspirin 75mg,SUP008,Kolkata Cold Chain,Jaipur Depot,25.4997,79.783653,27.5,Normal,54.7,Normal,Normal,56.2,43,-85,2026-05-15 16:10:36,Delayed,2026-05-26,Breached
SHP000131,BAT000131,DRG0131,Aspirin 150mg,SUP010,Lucknow Store,Pune Distribution,23.375456,78.005568,21.8,Normal,39.4,Normal,Normal,51.1,22,-84,2026-05-16 04:00:36,Delivered,2026-05-21,On Track
SHP000132,BAT000132,DRG0132,Clopidogrel 75mg,SUP019,Jaipur Depot,Delhi Cold Hub,27.164063,75.941618,26.7,Normal,38.7,Normal,Minor,25.7,29,-90,2026-05-15 16:44:36,In Transit,2026-05-16,On Track
SHP000133,BAT000133,DRG0133,Ticagrelor 90mg,SUP011,Bengaluru Pharma Hub,Pune Distribution,14.740421,76.42231,20.9,Normal,66.8,Normal,Normal,58.1,42,-58,2026-05-15 09:30:36,Delayed,2026-05-20,On Track
SHP000134,BAT000134,DRG0134,Warfarin 1mg,SUP007,Bengaluru Pharma Hub,Mumbai Warehouse,15.563031,75.57575,18.3,Normal,66.8,Normal,Normal,8.7,46,-64,2026-05-16 03:05:36,In Transit,2026-05-26,On Track
SHP000135,BAT000135,DRG0135,Warfarin 2mg,SUP004,Jaipur Depot,Mumbai Warehouse,26.578049,75.695581,28.3,Normal,33.5,Normal,ALERT: Severe,7.5,39,-104,2026-05-16 00:50:36,In Transit,2026-05-21,On Track
SHP000136,BAT000136,DRG0136,Warfarin 5mg,SUP013,Chennai Port,Jaipur Depot,22.286626,77.320466,28.4,Normal,59.9,Normal,Minor,45.0,71,-91,2026-05-16 06:27:36,In Transit,2026-05-25,On Track
SHP000137,BAT000137,DRG0137,Digoxin 0.25mg,SUP006,Delhi Cold Hub,Jaipur Depot,28.063619,76.700356,21.7,Normal,37.3,Normal,ALERT: Severe,0.1,69,-99,2026-05-15 11:17:36,At Checkpoint,2026-05-23,On Track
SHP000138,BAT000138,DRG0138,Amiodarone 100mg,SUP008,Ahmedabad Hub,Jaipur Depot,24.92456,74.11853,29.5,WARNING: Near Limit,65.1,Normal,Normal,85.1,71,-63,2026-05-15 20:08:36,Delayed,2026-05-17,On Track
SHP000139,BAT000139,DRG0139,Amiodarone 200mg,SUP007,Bengaluru Pharma Hub,Hyderabad Depot,14.246853,77.869886,23.2,Normal,38.0,Normal,Normal,17.4,22,-91,2026-05-15 07:11:36,In Transit,2026-05-16,On Track
SHP000140,BAT000140,DRG0140,Nitroglycerine 0.5mg,SUP007,Chennai Port,Bengaluru Pharma Hub,13.017926,78.663222,34.4,CRITICAL TEMP EXCURSION,81.6,High Humidity Alert,Minor,69.5,34,-105,2026-05-15 14:40:36,At Checkpoint,2026-05-23,On Track
SHP000141,BAT000141,DRG0141,Isosorbide Mononitrate 20mg,SUP018,Bengaluru Pharma Hub,Kolkata Cold Chain,18.627618,83.939618,24.3,Normal,65.8,Normal,Minor,62.8,34,-63,2026-05-15 11:59:36,In Transit,2026-05-16,On Track
SHP000142,BAT000142,DRG0142,Isosorbide Dinitrate 5mg,SUP014,Hyderabad Depot,Kolkata Cold Chain,19.527549,82.67615,18.0,Normal,30.3,Normal,Normal,67.3,89,-89,2026-05-16 00:08:36,At Checkpoint,2026-05-22,On Track
SHP000143,BAT000143,DRG0143,Ivabradine 5mg,SUP008,Hyderabad Depot,Delhi Cold Hub,17.441399,78.464446,20.9,Normal,59.1,Normal,Normal,49.5,20,-51,2026-05-15 18:37:36,At Checkpoint,2026-05-18,On Track
SHP000144,BAT000144,DRG0144,Rivaroxaban 10mg,SUP008,Kolkata Cold Chain,Bengaluru Pharma Hub,16.242542,81.267473,32.4,CRITICAL TEMP EXCURSION,68.4,Normal,Normal,74.0,75,-51,2026-05-15 22:25:36,In Transit,2026-05-18,On Track
SHP000145,BAT000145,DRG0145,Rivaroxaban 20mg,SUP007,Jaipur Depot,Hyderabad Depot,18.509259,78.207505,28.6,Normal,41.2,Normal,Normal,36.7,30,-78,2026-05-15 19:16:36,Delayed,2026-05-17,On Track
SHP000146,BAT000146,DRG0146,Apixaban 5mg,SUP006,Jaipur Depot,Kolkata Cold Chain,26.139599,77.988558,29.6,WARNING: Near Limit,36.0,Normal,Normal,17.1,84,-60,2026-05-16 01:23:36,In Transit,2026-05-19,On Track
SHP000147,BAT000147,DRG0147,Dabigatran 110mg,SUP009,Lucknow Store,Bengaluru Pharma Hub,25.475049,80.614701,22.2,Normal,40.3,Normal,ALERT: Severe,54.0,28,-77,2026-05-15 14:28:36,In Transit,2026-05-16,On Track
SHP000148,BAT000148,DRG0148,Ezetimibe 10mg,SUP015,Kolkata Cold Chain,Ahmedabad Hub,22.753902,80.532411,26.7,Normal,75.4,High Humidity Alert,Normal,0.6,88,-77,2026-05-16 03:19:36,Delayed,2026-05-20,Breached
SHP000149,BAT000149,DRG0149,Fenofibrate 160mg,SUP006,Delhi Cold Hub,Bengaluru Pharma Hub,21.302015,77.380085,24.0,Normal,36.1,Normal,Minor,37.7,88,-69,2026-05-15 22:19:36,At Checkpoint,2026-05-20,On Track
SHP000150,BAT000150,DRG0150,Salbutamol 100mcg Inhaler,SUP015,Pune Distribution,Ahmedabad Hub,19.340208,73.676733,19.8,Normal,51.5,Normal,Normal,62.6,71,-76,2026-05-15 17:37:36,In Transit,2026-05-25,On Track
SHP000151,BAT000151,DRG0151,Salbutamol 2mg Tablet,SUP018,Pune Distribution,Delhi Cold Hub,19.911817,74.301349,24.8,Normal,82.4,High Humidity Alert,Normal,29.4,97,-93,2026-05-15 07:50:36,Delivered,2026-05-26,On Track
SHP000152,BAT000152,DRG0152,Salbutamol 5mg/2.5mL Nebuliser,SUP008,Mumbai Warehouse,Ahmedabad Hub,22.027864,72.65953,23.3,Normal,64.5,Normal,Normal,68.8,72,-83,2026-05-15 10:36:36,In Transit,2026-05-17,On Track
SHP000153,BAT000153,DRG0153,Salmeterol 50mcg Inhaler,SUP010,Ahmedabad Hub,Kolkata Cold Chain,22.810798,80.227105,21.7,Normal,67.4,Normal,Normal,50.3,99,-56,2026-05-15 11:15:36,In Transit,2026-05-22,On Track
SHP000154,BAT000154,DRG0154,Formoterol 12mcg Inhaler,SUP013,Chennai Port,Delhi Cold Hub,27.862736,77.361864,21.6,Normal,52.6,Normal,Normal,26.0,78,-77,2026-05-15 09:14:36,In Transit,2026-05-19,On Track
SHP000155,BAT000155,DRG0155,Budesonide 200mcg Inhaler,SUP003,Kolkata Cold Chain,Jaipur Depot,26.041694,78.184716,24.4,Normal,44.6,Normal,Normal,0.9,97,-100,2026-05-15 08:07:36,Delayed,2026-05-24,On Track
SHP000156,BAT000156,DRG0156,Budesonide 400mcg Inhaler,SUP002,Mumbai Warehouse,Pune Distribution,18.501755,73.861054,32.4,CRITICAL TEMP EXCURSION,82.9,High Humidity Alert,Normal,35.7,57,-75,2026-05-15 10:12:36,In Transit,2026-05-16,On Track
SHP000157,BAT000157,DRG0157,Fluticasone 125mcg Inhaler,SUP009,Jaipur Depot,Bengaluru Pharma Hub,23.173939,76.262139,31.3,CRITICAL TEMP EXCURSION,60.6,Normal,Minor,51.6,44,-55,2026-05-15 08:01:36,In Transit,2026-05-21,On Track
SHP000158,BAT000158,DRG0158,Fluticasone 250mcg Inhaler,SUP001,Ahmedabad Hub,Chennai Port,16.399152,77.678661,23.7,Normal,75.8,High Humidity Alert,ALERT: Severe,89.5,90,-88,2026-05-15 16:33:36,In Transit,2026-05-16,On Track
SHP000159,BAT000159,DRG0159,Beclomethasone 100mcg Inhaler,SUP005,Bengaluru Pharma Hub,Ahmedabad Hub,20.936272,73.589522,26.2,Normal,69.6,Normal,ALERT: Severe,36.3,95,-54,2026-05-15 10:23:36,In Transit,2026-05-26,On Track
SHP000160,BAT000160,DRG0160,Ipratropium 20mcg Inhaler,SUP013,Hyderabad Depot,Mumbai Warehouse,18.970804,73.364741,31.6,CRITICAL TEMP EXCURSION,61.1,Normal,Normal,88.1,57,-83,2026-05-15 15:25:36,At Checkpoint,2026-05-16,On Track
SHP000161,BAT000161,DRG0161,Tiotropium 18mcg Inhaler,SUP007,Jaipur Depot,Ahmedabad Hub,23.398333,72.863393,19.9,Normal,78.3,High Humidity Alert,Normal,2.8,100,-62,2026-05-15 23:47:36,Delivered,2026-05-21,On Track
SHP000162,BAT000162,DRG0162,Montelukast 5mg,SUP019,Delhi Cold Hub,Mumbai Warehouse,26.453242,76.189091,19.6,Normal,62.7,Normal,Normal,35.4,55,-68,2026-05-15 19:02:36,Delivered,2026-05-24,On Track
SHP000163,BAT000163,DRG0163,Montelukast 10mg,SUP014,Kolkata Cold Chain,Pune Distribution,21.948657,85.960393,19.5,Normal,47.8,Normal,Normal,55.0,75,-55,2026-05-15 14:26:36,In Transit,2026-05-21,On Track
SHP000164,BAT000164,DRG0164,Theophylline 200mg SR,SUP010,Kolkata Cold Chain,Bengaluru Pharma Hub,20.839253,86.342287,31.4,CRITICAL TEMP EXCURSION,81.3,High Humidity Alert,ALERT: Severe,59.4,76,-60,2026-05-16 05:44:36,In Transit,2026-05-23,On Track
SHP000165,BAT000165,DRG0165,Doxofylline 400mg,SUP017,Chennai Port,Ahmedabad Hub,22.016497,73.314285,22.5,Normal,42.3,Normal,Normal,29.4,32,-56,2026-05-15 22:50:36,At Checkpoint,2026-05-19,On Track
SHP000166,BAT000166,DRG0166,Acetylcysteine 200mg,SUP012,Pune Distribution,Mumbai Warehouse,18.750327,73.34159,22.2,Normal,35.6,Normal,ALERT: Severe,74.6,96,-107,2026-05-16 06:38:36,Delayed,2026-05-19,Breached
SHP000167,BAT000167,DRG0167,Ambroxol 30mg,SUP002,Bengaluru Pharma Hub,Delhi Cold Hub,27.483845,77.257505,29.1,WARNING: Near Limit,65.2,Normal,ALERT: Severe,87.3,83,-100,2026-05-15 16:13:36,In Transit,2026-05-24,On Track
SHP000168,BAT000168,DRG0168,Bromhexine 8mg,SUP010,Jaipur Depot,Hyderabad Depot,21.034937,77.475377,21.9,Normal,40.0,Normal,ALERT: Severe,27.5,64,-102,2026-05-15 20:04:36,In Transit,2026-05-22,On Track
SHP000169,BAT000169,DRG0169,Guaifenesin 100mg,SUP008,Delhi Cold Hub,Jaipur Depot,28.043157,76.701524,32.0,CRITICAL TEMP EXCURSION,32.9,Normal,ALERT: Severe,4.2,59,-72,2026-05-16 03:35:36,In Transit,2026-05-23,On Track
SHP000170,BAT000170,DRG0170,Omeprazole 20mg,SUP002,Ahmedabad Hub,Chennai Port,20.319291,74.63101,27.3,Normal,46.4,Normal,Minor,65.9,57,-103,2026-05-15 15:00:36,In Transit,2026-05-21,On Track
SHP000171,BAT000171,DRG0171,Omeprazole 40mg,SUP005,Lucknow Store,Chennai Port,17.227858,80.467724,28.2,Normal,63.2,Normal,Normal,30.0,82,-78,2026-05-15 12:30:36,In Transit,2026-05-19,On Track
SHP000172,BAT000172,DRG0172,Pantoprazole 20mg,SUP011,Hyderabad Depot,Delhi Cold Hub,23.326774,77.847094,31.2,CRITICAL TEMP EXCURSION,75.4,High Humidity Alert,Minor,82.7,43,-83,2026-05-16 05:28:36,At Checkpoint,2026-05-23,On Track
SHP000173,BAT000173,DRG0173,Pantoprazole 40mg,SUP008,Jaipur Depot,Lucknow Store,26.88516,80.382465,20.1,Normal,59.9,Normal,Normal,0.9,91,-83,2026-05-16 00:28:36,In Transit,2026-05-26,On Track
SHP000174,BAT000174,DRG0174,Esomeprazole 20mg,SUP008,Delhi Cold Hub,Pune Distribution,26.77605,76.580999,25.9,Normal,81.0,High Humidity Alert,ALERT: Severe,20.4,85,-107,2026-05-16 03:17:36,At Checkpoint,2026-05-25,On Track
SHP000175,BAT000175,DRG0175,Esomeprazole 40mg,SUP011,Delhi Cold Hub,Pune Distribution,24.323455,75.76401,24.0,Normal,70.4,Normal,Normal,66.8,40,-73,2026-05-15 17:10:36,At Checkpoint,2026-05-17,On Track
SHP000176,BAT000176,DRG0176,Rabeprazole 10mg,SUP020,Chennai Port,Hyderabad Depot,13.975359,79.905004,28.7,Normal,64.6,Normal,Normal,23.6,63,-107,2026-05-15 09:56:36,At Checkpoint,2026-05-25,On Track
SHP000177,BAT000177,DRG0177,Rabeprazole 20mg,SUP012,Lucknow Store,Mumbai Warehouse,21.450068,75.386246,23.8,Normal,61.8,Normal,Minor,81.5,63,-100,2026-05-16 03:30:36,Delayed,2026-05-17,On Track
SHP000178,BAT000178,DRG0178,Ranitidine 150mg,SUP008,Kolkata Cold Chain,Jaipur Depot,23.812102,84.725335,26.8,Normal,58.3,Normal,Minor,26.8,98,-64,2026-05-15 15:07:36,At Checkpoint,2026-05-21,On Track
SHP000179,BAT000179,DRG0179,Famotidine 20mg,SUP019,Ahmedabad Hub,Bengaluru Pharma Hub,17.421227,75.422005,21.9,Normal,69.0,Normal,Normal,67.9,36,-50,2026-05-15 13:03:36,Delayed,2026-05-17,On Track
SHP000180,BAT000180,DRG0180,Domperidone 10mg,SUP008,Mumbai Warehouse,Bengaluru Pharma Hub,18.194378,73.562764,25.3,Normal,79.3,High Humidity Alert,ALERT: Severe,75.5,37,-91,2026-05-15 12:41:36,At Checkpoint,2026-05-19,On Track
SHP000181,BAT000181,DRG0181,Metoclopramide 10mg,SUP012,Lucknow Store,Ahmedabad Hub,23.406051,73.462276,24.3,Normal,80.4,High Humidity Alert,Normal,83.3,32,-60,2026-05-15 21:40:36,In Transit,2026-05-22,On Track
SHP000182,BAT000182,DRG0182,Ondansetron 4mg,SUP008,Ahmedabad Hub,Bengaluru Pharma Hub,17.754275,75.201234,34.4,CRITICAL TEMP EXCURSION,65.1,Normal,Normal,47.5,63,-62,2026-05-15 15:55:36,At Checkpoint,2026-05-17,On Track
SHP000183,BAT000183,DRG0183,Ondansetron 8mg,SUP019,Delhi Cold Hub,Hyderabad Depot,21.81561,78.021513,35.7,CRITICAL TEMP EXCURSION,48.5,Normal,Normal,79.9,22,-63,2026-05-15 09:40:36,Delayed,2026-05-25,On Track
SHP000184,BAT000184,DRG0184,Ondansetron 4mg Injection,SUP012,Bengaluru Pharma Hub,Delhi Cold Hub,19.944745,77.409935,35.2,CRITICAL TEMP EXCURSION,80.9,High Humidity Alert,Minor,18.7,67,-105,2026-05-15 09:18:36,Delayed,2026-05-21,On Track
SHP000185,BAT000185,DRG0185,Loperamide 2mg,SUP015,Jaipur Depot,Mumbai Warehouse,20.995958,73.616779,26.0,Normal,40.7,Normal,ALERT: Severe,35.5,35,-103,2026-05-15 11:06:36,In Transit,2026-05-25,On Track
SHP000186,BAT000186,DRG0186,Lactulose 10g/15mL,SUP014,Delhi Cold Hub,Mumbai Warehouse,26.278354,76.094718,23.7,Normal,37.4,Normal,Normal,31.5,51,-64,2026-05-15 16:11:36,In Transit,2026-05-25,On Track
SHP000187,BAT000187,DRG0187,Bisacodyl 5mg,SUP002,Mumbai Warehouse,Jaipur Depot,21.650546,73.792417,19.5,Normal,45.6,Normal,Normal,79.1,58,-97,2026-05-15 15:00:36,In Transit,2026-05-22,On Track
SHP000188,BAT000188,DRG0188,Mesalazine 400mg,SUP009,Delhi Cold Hub,Pune Distribution,19.229541,74.085516,27.1,Normal,37.7,Normal,Normal,7.1,64,-78,2026-05-15 10:17:36,Delivered,2026-05-25,On Track
SHP000189,BAT000189,DRG0189,Sucralfate 1g,SUP018,Hyderabad Depot,Lucknow Store,20.757003,79.311504,32.0,CRITICAL TEMP EXCURSION,47.7,Normal,Normal,8.1,57,-82,2026-05-15 08:01:36,In Transit,2026-05-17,On Track
SHP000190,BAT000190,DRG0190,Oseltamivir 75mg,SUP017,Pune Distribution,Kolkata Cold Chain,21.818812,85.757306,22.2,Normal,78.2,High Humidity Alert,Normal,34.2,51,-85,2026-05-15 07:34:36,At Checkpoint,2026-05-16,On Track
SHP000191,BAT000191,DRG0191,Acyclovir 200mg,SUP003,Bengaluru Pharma Hub,Jaipur Depot,25.669011,75.916296,31.0,CRITICAL TEMP EXCURSION,62.7,Normal,ALERT: Severe,34.0,20,-89,2026-05-15 22:14:36,In Transit,2026-05-18,On Track
SHP000192,BAT000192,DRG0192,Acyclovir 400mg,SUP004,Jaipur Depot,Delhi Cold Hub,27.530564,76.281161,22.9,Normal,31.9,Normal,Normal,56.1,79,-50,2026-05-15 19:42:36,Delayed,2026-05-19,Breached
SHP000193,BAT000193,DRG0193,Acyclovir 500mg Injection,SUP013,Chennai Port,Kolkata Cold Chain,20.896857,86.961106,10.1,CRITICAL TEMP EXCURSION,60.8,Normal,Normal,12.2,47,-110,2026-05-15 21:44:36,In Transit,2026-05-23,On Track
SHP000194,BAT000194,DRG0194,Valacyclovir 500mg,SUP015,Kolkata Cold Chain,Hyderabad Depot,20.425651,84.194453,33.8,CRITICAL TEMP EXCURSION,67.2,Normal,Normal,10.4,94,-96,2026-05-15 10:32:36,In Transit,2026-05-19,On Track
SHP000195,BAT000195,DRG0195,Tenofovir 300mg,SUP017,Mumbai Warehouse,Kolkata Cold Chain,21.041499,81.78385,27.1,Normal,80.5,High Humidity Alert,Minor,56.4,20,-74,2026-05-16 00:49:36,In Transit,2026-05-24,On Track
SHP000196,BAT000196,DRG0196,Emtricitabine 200mg,SUP016,Jaipur Depot,Chennai Port,13.934356,80.021427,27.1,Normal,49.3,Normal,ALERT: Severe,21.3,62,-76,2026-05-15 15:15:36,In Transit,2026-05-23,On Track
SHP000197,BAT000197,DRG0197,Efavirenz 600mg,SUP007,Delhi Cold Hub,Ahmedabad Hub,27.096902,75.990126,24.6,Normal,60.8,Normal,Normal,71.0,69,-57,2026-05-15 21:30:36,Delayed,2026-05-16,Breached
SHP000198,BAT000198,DRG0198,Lopinavir-Ritonavir 200/50mg,SUP014,Hyderabad Depot,Jaipur Depot,24.666002,76.435864,4.8,Normal,65.9,Normal,Normal,86.6,48,-64,2026-05-15 22:45:36,In Transit,2026-05-22,On Track
SHP000199,BAT000199,DRG0199,Ribavirin 200mg,SUP004,Chennai Port,Ahmedabad Hub,17.583651,76.769239,25.3,Normal,64.2,Normal,Normal,84.8,64,-98,2026-05-15 13:15:36,Delayed,2026-05-22,On Track
SHP000200,BAT000200,DRG0200,Remdesivir 100mg Injection,SUP011,Bengaluru Pharma Hub,Jaipur Depot,14.715391,77.340229,1.3,Normal,44.4,Normal,ALERT: Severe,76.3,49,-53,2026-05-16 03:50:36,At Checkpoint,2026-05-16,On Track
SHP000201,BAT000201,DRG0201,Favipiravir 200mg,SUP012,Pune Distribution,Ahmedabad Hub,20.550316,73.288912,30.3,CRITICAL TEMP EXCURSION,68.0,Normal,ALERT: Severe,53.2,54,-104,2026-05-15 11:27:36,In Transit,2026-05-18,On Track
SHP000202,BAT000202,DRG0202,Ganciclovir 250mg,SUP010,Chennai Port,Pune Distribution,18.482623,73.875698,12.7,CRITICAL TEMP EXCURSION,69.3,Normal,Normal,8.9,38,-101,2026-05-15 21:17:36,At Checkpoint,2026-05-23,On Track
SHP000203,BAT000203,DRG0203,Lamivudine 150mg,SUP002,Mumbai Warehouse,Jaipur Depot,22.820141,74.307095,24.9,Normal,41.3,Normal,Normal,33.6,83,-57,2026-05-15 20:33:36,In Transit,2026-05-18,On Track
SHP000204,BAT000204,DRG0204,Zidovudine 300mg,SUP007,Chennai Port,Mumbai Warehouse,14.71002,78.326015,23.0,Normal,35.9,Normal,Minor,4.6,44,-91,2026-05-15 17:41:36,At Checkpoint,2026-05-22,On Track
SHP000205,BAT000205,DRG0205,Fluconazole 50mg,SUP017,Delhi Cold Hub,Kolkata Cold Chain,27.311832,79.573486,26.3,Normal,39.3,Normal,Normal,70.1,24,-72,2026-05-15 19:18:36,In Transit,2026-05-22,On Track
SHP000206,BAT000206,DRG0206,Fluconazole 150mg,SUP017,Kolkata Cold Chain,Bengaluru Pharma Hub,21.885816,87.600131,18.4,Normal,48.6,Normal,Normal,54.4,23,-107,2026-05-16 03:28:36,Delivered,2026-05-19,On Track
SHP000207,BAT000207,DRG0207,Itraconazole 100mg,SUP006,Bengaluru Pharma Hub,Pune Distribution,18.27876,73.974961,20.6,Normal,55.4,Normal,Normal,67.7,24,-69,2026-05-15 15:20:36,In Transit,2026-05-18,On Track
SHP000208,BAT000208,DRG0208,Voriconazole 200mg,SUP009,Delhi Cold Hub,Lucknow Store,28.284348,77.97875,23.7,Normal,34.2,Normal,Normal,44.6,43,-103,2026-05-16 05:53:36,In Transit,2026-05-21,On Track
SHP000209,BAT000209,DRG0209,Voriconazole 200mg Injection,SUP004,Chennai Port,Kolkata Cold Chain,20.651875,86.64442,7.5,Normal,83.0,High Humidity Alert,Normal,75.1,78,-94,2026-05-15 20:17:36,In Transit,2026-05-22,On Track
SHP000210,BAT000210,DRG0210,Amphotericin B 50mg Injection,SUP004,Mumbai Warehouse,Bengaluru Pharma Hub,14.065507,76.748704,8.2,WARNING: Near Limit,40.1,Normal,Normal,8.4,70,-110,2026-05-16 01:49:36,In Transit,2026-05-18,On Track
SHP000211,BAT000211,DRG0211,Caspofungin 50mg Injection,SUP011,Hyderabad Depot,Chennai Port,14.09954,79.857463,6.8,Normal,62.1,Normal,Normal,66.8,77,-59,2026-05-15 14:33:36,In Transit,2026-05-22,On Track
SHP000212,BAT000212,DRG0212,Micafungin 50mg Injection,SUP013,Lucknow Store,Mumbai Warehouse,25.196761,79.280138,1.8,Normal,80.8,High Humidity Alert,Normal,36.8,79,-72,2026-05-15 20:30:36,Delayed,2026-05-24,Breached
